left_wrist_angle,right_wrist_angle,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,left_ankle_angle,right_ankle_angle,left_hip_angle,right_hip_angle,target
254.59236181193188,241.7369026594449,190.3977865547235,193.51819721275987,320.82408185902585,37.82436254342652,164.30175664829477,163.8888312857333,206.9540820233691,207.98050483276072,263.2087201793321,279.6200188032607,cobra_pose
122.82772987659138,107.97222856012854,172.64667005948704,171.1166721172892,69.89358405946273,290.81402065647313,271.0170042783481,282.0492900722242,216.97420535179648,215.44653253547915,348.3496597199528,191.2436712309212,cat_cow_pose
147.26781957154063,103.37241401344504,157.60618314508844,151.9000221580491,75.58005041035348,280.0616469983829,306.8294966533936,313.0441393616572,230.40650070065087,246.92077498791463,62.33311863198833,123.4639415154312,child_pose
121.42085720762356,106.51599386459634,120.84423735838872,122.21731945870935,354.77582187763727,6.832236443570099,181.33276442140613,184.28966664228756,155.87854599430773,152.84829542844787,272.8422385095582,269.5568046647058,cobra_pose
167.98058472457754,156.8211946521936,147.5175387383997,147.4248096384106,153.71748477860618,204.31497126265856,307.6542025103285,316.0249205071457,228.87799012521796,248.4150171710753,45.36729080794244,137.41852649805213,child_pose
199.8724270697278,202.2080852188648,151.96640133661023,130.71022989934713,216.9827584660907,147.86999628193934,130.51918761781485,125.81747545603504,220.3066963467552,220.44863171214325,75.01884803775579,103.88285914782756,child_pose
240.47506810507417,238.48593897261415,216.83544090671975,210.7011845188516,342.29847410791274,21.70609311744245,165.31201132546005,165.04106896275724,208.417713084684,216.683048733608,251.3914654532511,291.07717872230563,cobra_pose
123.34981009415304,112.60814784855752,171.97638280594103,170.77278113927244,65.40336097697839,291.2076899903764,264.7245399341812,279.985361323814,184.42849735106725,202.1917331081713,0.1264688688491146,177.47757449974446,cat_cow_pose
185.4788192638777,176.03982867684113,166.92760175527815,176.99023096793397,346.31895887505084,24.237292765320184,178.39678602001558,186.58407943327336,121.22183099297207,118.3696049756433,91.44302820511888,87.63096942805443,corpse_pose
240.57924449266227,226.04170458411667,192.68510108199544,194.1171219147295,289.91643262840785,70.25054939263549,57.339787181964205,53.29241883090111,123.46799154679884,140.50416721215038,106.34291328460633,71.36867790439693,child_pose
122.36081495504676,107.68575827541277,172.54224391590637,170.89019192086442,69.74406986223369,291.1087388430732,271.12216836370766,282.01608431865543,217.0410047296745,215.423875994694,347.7162914886434,191.93057450640424,cat_cow_pose
195.8327068832044,190.22828710493508,214.15157952913955,208.29503982550312,216.3704457504212,147.81604118190523,36.725932658431,48.466575326995,104.01702223698264,113.88706556128396,112.81257752851668,62.44758161132205,child_pose
193.2565996866145,190.9494339993481,203.5760961785472,195.75848411019965,175.15558105056883,150.5866512284176,7.174006143422012,33.44034177717049,170.2298960789187,145.19639665040356,119.3480308190536,61.54188873622396,child_pose
147.10306536487928,144.6085532289035,165.41066327262675,152.8475591474612,152.4561595652884,217.87767900436825,311.9724827850726,321.71930237627726,248.0409758270528,253.1590863376524,73.66206698400725,108.94615936150308,child_pose
154.57587418410404,123.94371608365704,174.45250107056953,173.99492732034284,84.21547587399728,284.3499119630119,257.68448654246663,274.4299772526916,166.95801704945904,176.23457157692053,162.65092584504964,5.674565900069496,cat_cow_pose
158.7625784491047,168.5758266410516,106.5062156082939,102.36245536153172,312.97582747501724,50.965542737341934,180.48630303306385,187.93010215060923,105.56900144510138,115.52361805275228,98.2832047260206,73.55784007242772,corpse_pose
212.22146756189423,184.3028061112475,194.8264967506589,201.1914371529845,209.2518282768975,146.94966810312275,46.12233989640771,47.19287941756121,121.96173048397108,123.97943921877145,109.8601817745722,71.45212582838488,child_pose
158.01474769496758,191.25849780378067,193.568248704207,202.76849644157508,50.81984736965997,4.90619913075798,157.5108906252744,171.3914891269924,218.10266584459475,242.0899114354432,47.80848472606328,154.11412375238712,corpse_pose
161.87918952400156,137.8113438367164,178.92013175766178,175.7246606489515,23.85689138400207,347.0007815435572,224.6165667589377,189.15636669656405,104.8673436713094,223.32220308439105,7.958718890114443,180.3253127573235,cobra_pose
159.2576541246884,137.75395174216638,160.1356186154503,131.75921752366892,109.50564842994778,245.24213632710067,308.8250422499348,320.58316664682434,227.16365546470067,229.53407713332192,60.82478633812169,121.32832746133326,child_pose
168.33438609445176,162.68411108292398,109.63959342787108,97.11071115102403,350.7227466147768,21.38129568613464,180.34359656073136,184.97959980564815,112.41192227570004,122.55055778123626,85.57336279477377,91.78233404470416,corpse_pose
143.05324833325648,143.9264265979535,166.58163220723313,154.6500883345651,151.2603503525251,218.8854890415397,310.602083968608,321.8813143093156,248.27620811317243,252.82800451933485,73.01548795949178,109.29142990666811,child_pose
164.9197309951583,176.5974085418108,132.0704027733742,158.73780730708864,49.73832276412836,52.44929778809127,93.11455673687408,156.3731445626509,150.8260413712206,211.8111181144509,4.585538535994439,112.31523401942049,reclining_twist_pose
208.58056431545583,234.24323021217265,267.32527940585595,260.8528968236632,252.5362508926452,99.69138010310816,198.61301208929223,176.54513127649128,211.812401309593,196.9027984986019,112.86976715605132,75.31644994063485,child_pose
139.60996766764111,100.06009463200871,98.35854375500736,107.85728458009788,81.86706853773853,250.6419861023111,186.4300330570232,199.0649832433354,141.3437672056705,156.65701555783306,196.57257712471292,341.07589603046745,cat_cow_pose
89.52112801436353,101.08606727256232,172.106432714696,172.22998491772236,65.53196688401219,289.4675368379203,260.9605059302645,275.8971433462896,204.61680656187212,209.9542947831372,349.17061573208923,189.71409715095945,cat_cow_pose
189.3773931960061,189.4871890919886,240.07506480943968,204.16281152558705,223.4191953018453,136.03980993862362,43.1426681876263,45.45046018922872,119.84285790388368,137.99399580225344,116.13737765495222,65.96216045002255,child_pose
149.4707717870727,134.95827449721074,164.41101976997373,150.7384225118632,121.29873701739082,241.63305903046137,307.3377132534928,306.11884844500867,192.4274480985588,183.5287321900179,83.40509969820911,98.89470331700754,child_pose
175.15625133173538,170.9896692824592,195.96078923465055,199.10533752048605,24.37459602950713,341.9910563310745,177.71044047479475,179.3600291327004,226.16524762063904,242.07193072189168,96.69665322495403,86.05531773634273,corpse_pose
121.55976653164372,112.04298007987128,171.53189409975627,170.77392953707096,64.15319865533296,292.39223297812526,263.47000493382967,278.97351658098523,211.12297472993728,208.71558188483067,355.12045256112697,182.42609895015423,cat_cow_pose
195.62509641277995,182.06776017783324,160.43864926314046,172.2503769987999,347.3671959676802,26.54283652584978,178.02265845453132,184.46424855584016,109.44418488995136,106.43361966304678,90.58048534643996,87.95724913732903,corpse_pose
243.03533161771168,236.3932446120876,313.1154426622803,302.4895125257503,46.37215813183549,327.78766959849986,171.6645217080006,169.94194229616394,203.52556321044463,201.84009970043036,264.0987507083953,280.5519108028401,cobra_pose
215.5066752366704,219.49613423343143,200.59231802668168,185.32418500753587,283.11571804721984,78.88744565608744,60.65374158097944,63.85173443608646,142.19695547390887,165.7622189156492,84.34443248269974,90.74620864155852,cat_cow_pose
220.12704347554356,218.2630586864385,203.6815507785408,198.5103021426156,266.762659965838,86.85447857075515,37.29476439446076,45.76538849172342,106.87074682559846,121.45555990603692,97.14282277451964,80.1179575046998,child_pose
120.36929519525448,117.7220426039432,168.91412787834625,168.7612992947098,60.54849501401005,295.40844946346493,263.6202518478806,279.5853139062865,202.50941102234077,203.0050521629362,341.4674922275574,195.9957035840138,cat_cow_pose
231.6339510508528,226.57504317009648,184.9161403301264,185.14391833216885,286.6775713391648,75.83570315018181,62.816008378512926,51.28854981083391,149.49131443001286,172.42301075393885,121.96581418288233,61.47356084761638,cat_cow_pose
161.92698447106676,137.35816497431182,178.95205478723332,175.64314221027865,24.064706718729457,347.14258425414863,223.90287038547865,188.00319789977,114.55939889787894,227.5975244252827,9.684228271240537,178.67766658891605,cobra_pose
104.04386030902216,104.42074168164154,175.97444240110778,173.09167682995525,61.77842637681016,299.20069647644084,264.75978967910567,273.9830360290976,204.8342827043327,206.7802666417421,344.45666240866854,194.13566744574925,cat_cow_pose
112.18028004764436,112.17086957479796,172.0033387659797,171.75315046692066,60.41426928524627,297.35901417951027,262.0116225922484,274.9365715298157,209.7401041643516,210.48251292573391,345.99342179174664,191.9444623723511,cat_cow_pose
166.1920682261176,178.7150344068153,146.8043894674072,199.9549354866533,8.313658467166231,49.17098895950829,158.7959360011204,190.790365734913,122.0319954728826,130.990062375565,81.25118475370193,105.38554132439938,corpse_pose
218.05481755196905,191.9006778604696,182.2470651606369,181.2727740483997,272.7034447161895,74.13062608895333,54.099981908688136,103.8322615608461,188.97596662531367,186.7525558690565,91.63117956780935,96.05294609783324,cat_cow_pose
145.04905738133422,144.604476625075,165.26495727203726,153.0050174230553,152.1073806349459,217.7335285399647,312.13534353203585,321.73211605905504,248.0024984177444,252.90304377595507,73.46419713720798,109.01139922459129,child_pose
153.772468021573,134.87639921267535,175.63843601905413,171.93983361678823,138.10362009798544,58.81122921386992,52.40629933424227,172.09841094472506,146.05848367159948,216.65583316134348,345.8957108509941,87.48529465885946,reclining_twist_pose
236.0804154239792,220.46942985657876,181.1908530806332,186.0410879999057,276.7504469719159,77.44040376217819,65.0889721710288,69.37974350332146,138.9530390937298,160.9763471144048,135.66733778763623,40.81103711272411,cat_cow_pose
193.50584691752616,192.65531282818307,230.22800938787236,204.71206922349597,219.76395669843583,137.84205001603982,44.65408831852911,46.94818946870905,118.06355877340512,128.15618887078918,116.72660038835949,65.13428923036506,child_pose
183.07134033356976,192.201293663986,210.9246448799141,168.99609911270352,52.92508330857032,356.3581216077808,229.7621671402989,216.39121460494607,202.65308357973967,189.74986374511363,164.72889271670465,5.08017013986549,cat_cow_pose
114.0008713389498,105.92976841532229,174.6204971099234,173.61850529391072,72.58738055150789,283.9927604360022,274.2457509547085,284.5386230607619,205.0337859765955,208.62591310596056,16.931971690101612,162.5986858237567,cat_cow_pose
170.89407302442402,170.64674889662922,183.68332219464625,165.39675159994746,17.71981503873104,14.224072094607877,350.92539946906606,10.574548806191387,87.94424675427963,118.23273976856476,78.3623472150324,86.92073209661396,corpse_pose
242.286175260511,222.55263360628263,186.0818686999725,188.65206168872504,281.79343114799974,71.64265937169165,72.67125126496312,69.78812114999582,144.37055884954745,175.75723622021115,145.46213500197038,33.53364245686799,cat_cow_pose
211.8306120935134,187.1916175708647,210.14774006736212,192.43624403211265,176.1102953818211,148.58960328814476,6.358540434175918,40.91691036532423,178.2206310935159,157.74975512156388,122.77924805087434,57.80798957748223,child_pose
162.92526325534664,152.5034456322781,152.53326129683788,123.37969956910368,110.24059547439644,245.61317062875816,309.4263193795442,322.120100789722,226.8584480118346,222.75456718152384,57.2738352956594,124.09641553406028,child_pose
120.78294863946648,93.00934359596016,174.4260694569294,174.82235309589166,70.66681213474962,285.7852088448535,271.9909524989026,285.3886392215097,204.66626371626424,199.54638947012117,7.847694387357438,170.64568668538115,child_pose
247.9147969790737,220.0159656495084,181.2578862302691,184.5401475081908,268.1335183188742,85.00384697917943,71.20801895445982,75.39289554455905,118.9683429683206,152.2963753140033,115.96122379239036,59.81025024967799,cat_cow_pose
157.048585178029,125.26319482217777,175.84153582290202,174.06509739083913,87.7818448109189,284.29850521620386,261.01966408216754,276.95881979696503,170.96501143577228,175.2380947139038,167.1915209914729,2.737771240178287,cat_cow_pose
197.7165780965228,211.47796121468468,123.126787712847,118.02546509084624,10.037151544093016,348.56497242477883,299.68757772920765,337.6362933149887,132.52717196232666,175.47644749779653,126.27262274482696,64.21273562470179,corpse_pose
240.26186520250795,222.8462749320373,187.6946212657226,189.2292545796962,285.3042915269287,70.56603497890134,73.21716531155225,71.22078786800897,145.1016774437973,177.41750397031413,143.57519256460307,34.87169315275523,cat_cow_pose
126.23552277053147,115.36488620288488,169.38870687344794,169.4364285561224,63.39052417935795,291.8376581703302,264.3646876814431,281.6681060765312,208.21522898218544,211.2535759070204,351.7156869825992,185.57623966950624,cat_cow_pose
235.701561392654,231.72938461605176,224.46045554719225,217.0024055145675,352.6213235661513,9.159704024958248,166.59401824041407,167.83261407516764,207.49425947541172,203.88316191736408,268.3194184544768,273.0878365006319,cobra_pose
192.2941605287401,166.68651137883168,184.21158306779404,176.00046218092206,9.06688858899376,8.261209663900223,120.05477182613174,183.47209619118897,105.24699659898124,350.5559167412454,263.04756690891514,265.73280040284874,cobra_pose
176.4792270643955,146.02548254279776,173.04682701891755,162.97378776892077,153.05374078978022,199.08595303583405,314.3973220475306,320.419291670917,210.13474912098505,199.8071131710912,66.88002171111013,115.06893192697758,child_pose
156.80211325381896,136.3067435393222,161.16023032301257,133.4837532619411,109.36374043621598,246.1921210271512,309.54879697865925,320.63186939675154,227.5496787479253,229.60753773405872,60.8325318616114,121.05772769691988,child_pose
238.3827446603017,214.1823507103736,188.38987643540224,186.90802199580992,280.08380937750456,78.41940120572607,70.52619535575946,68.59069843631983,137.97248915534166,155.86664698733944,138.32942141348505,38.8564436425508,cat_cow_pose
245.15422437645043,192.80046930379697,223.22648137675932,65.75097943170444,51.04364343007393,38.26108018988731,49.38267017268288,168.58765511369236,164.0366274355206,175.90090292001994,303.6755077943586,100.25059596787412,reclining_twist_pose
160.27174752085622,146.69033165325658,156.7239534437372,155.61071201769863,122.14117970409764,235.0343937296421,310.0088345539976,321.7113392613695,243.8485411340364,260.570323690756,74.63411419521285,111.1021810600746,child_pose
174.7684542451399,134.96834331070696,173.53324994192084,171.24608326258087,136.8238761323763,60.81344279989805,51.15491752455947,167.2491209402478,147.8404612933566,221.07103077152087,347.4267687776415,89.89591545890625,reclining_twist_pose
199.45122057219493,204.08240972793217,185.4341113248379,188.68195535080983,282.3633319499111,81.63404680815289,65.27348299678208,56.552000145999,151.44244947699352,181.9280504304729,105.94521080293212,79.68331819368908,cat_cow_pose
118.07129503424858,108.0259531787177,171.67272011658628,169.2008562771446,71.88244639601855,290.04239706294106,270.952815321426,281.41100278976586,216.376761557905,213.46996861732904,345.0747731727117,194.80006286383585,cat_cow_pose
184.9912773613613,220.7505748447407,200.90714527780955,182.7489281964077,338.99985027600127,78.36608506256633,36.784576588898766,57.74541645203177,171.9605783685439,170.00014869014538,107.42749745229898,71.78950744917185,cat_cow_pose
163.9491505984155,133.97771142343333,177.5924485781831,176.97397317007804,22.88615078943635,347.2922237218527,229.94671780252972,195.6135473020863,190.97533380738497,211.19706181318872,6.833879199035832,178.89410281859716,cobra_pose
199.877766381056,198.92009055010925,242.89556198950956,218.19674463262567,238.191537135623,130.33210811808542,39.16223623291798,49.129517795946015,114.2080632219839,119.91568704647656,114.63131327633528,62.7548739300217,child_pose
182.47949040882787,176.35628953078194,168.61609446680825,176.7513620885628,346.3648659939849,25.102089768671195,178.66189426391722,186.22766733278476,120.5727836584096,117.65986491328724,91.43363023700024,88.13312910009681,corpse_pose
162.3462437248852,137.28911936722145,177.39597736838738,175.75832631477252,22.976348285933884,347.12278803350705,226.59123418267143,195.2996251177992,97.91146969837516,210.0147074059642,359.89269467844707,186.4523116297229,cobra_pose
291.305954457531,166.08261197549817,232.1047527354224,29.055540987652577,5.861995793802881,3.1286635192350065,174.28181064486935,344.94776371542656,184.2621552960312,62.42541975795019,170.1868993047284,114.19497673636916,cobra_pose
124.1170235272895,105.73955101866476,121.69092347558114,123.35610954538348,355.36454667875654,6.219990873625072,181.16525518082304,184.19281544905252,155.68957926414774,152.96790341210416,272.61593825155774,269.7120631667367,cobra_pose
221.5382108366872,192.44476843356097,184.43517947636352,186.16784196886823,270.9718931175856,81.97234754485447,57.46074650503466,45.76738932040819,147.310687187104,175.0240497106184,70.22369091735796,112.01930654746435,cat_cow_pose
175.16681899506895,170.81130834680994,195.94299326896245,199.11695763758505,24.39415826855964,342.0064958341017,177.70226116181286,179.48703566911232,226.2520425856846,241.9903407779169,96.7556003253086,85.95436020360721,corpse_pose
242.0847705987598,229.26762168156,224.1764165268237,221.3242015978907,353.74366398082435,7.837321308801429,166.1688776392437,166.1092376177789,208.87605060904968,208.05256195799436,272.7462106458571,269.7127209767107,cobra_pose
231.0280825433541,220.07149237663756,205.48981648273156,205.9591621883157,273.9291604726375,81.95409649737266,35.359126056675066,44.02532335644285,103.86535135738713,116.65900099446432,102.0103608860004,75.83089791763634,child_pose
247.7194942216117,234.23412235571905,214.05754414013865,189.08733176380076,239.7414152654144,100.88941380671908,330.8511752764213,113.77213181723928,182.94622110454205,179.9285769425525,117.2725402248781,91.79966004727716,child_pose
156.14611393762198,134.31756977337977,175.5573097594617,172.01620837758554,137.8056756123007,59.06650499499384,51.584790972580834,172.07781636733088,146.0527245728118,216.74846792346517,346.25709214830914,87.40376115396862,reclining_twist_pose
267.5770046343662,238.554312989942,186.5817312026702,183.5363248210382,285.164473931945,72.00648691909292,69.16330288377709,69.23849963906054,139.9637864138908,161.24763234249872,133.1928938177122,45.14965638242285,child_pose
241.11436232199765,232.83926721434065,284.82053728304265,270.29150465120387,27.75883786536882,348.4774848699103,173.8859952379235,172.26072566604486,205.0186961920897,208.9473905159888,272.0121969687915,271.9984799617417,cobra_pose
157.68321679477523,132.2048762245337,164.6523058351189,141.64890100112365,104.87195839724028,249.71209003430656,309.6979015033845,320.88094881506936,230.03535629822784,235.39549115421468,60.99668051323051,121.1107699473007,child_pose
162.1722780698345,180.93655235482183,187.704729190738,176.3366931405394,338.3827139514225,28.88442062034899,182.28831955562828,186.7847190875127,106.74721671726223,122.4275476185806,97.31318795366192,80.97105945733284,corpse_pose
164.58605299989765,171.4101563930435,100.16215590996046,98.21882089943924,311.6920803947225,53.9489235537207,297.6052127816679,302.5214915433409,206.20664514141217,209.8327812958231,138.79929751876838,38.9972808572557,corpse_pose
220.3482601938409,222.09097660530236,198.6973800070441,192.78422729564585,355.4465066220829,18.676581873520835,152.18995500195498,141.65174402408252,268.09098039325704,244.21208132457397,183.395598063271,353.37840071276264,cobra_pose
243.7806345088441,229.959900998892,317.5686697666343,309.07021144788143,48.71761841943349,322.8185855115312,172.0948307599326,169.59341028535678,201.7031893967748,199.99263275380844,261.7218429577777,283.05674004644817,cobra_pose
119.31298110012594,107.17903409515093,172.31368171041464,170.7060552484509,69.50039042568096,291.16083176552,270.8073454403009,281.4718521837275,218.8919868762499,215.7608228554382,345.70108381847905,194.0402057765636,cat_cow_pose
169.32969105299463,178.91860740678888,142.3617243785257,202.28926073155984,6.082179728293179,47.93892239246384,157.9696170538935,190.8682730995556,120.73017452399849,131.34952609570047,81.92614491199218,103.5141969172716,corpse_pose
120.1606440159063,113.50990024746234,172.13737196008813,171.1739109669346,70.27137235362498,289.7081938984537,271.15161521990154,280.64734965531204,214.5461007798043,211.77000559871595,353.97831452402687,186.258186820759,cat_cow_pose
220.7040575070788,180.9835241387672,177.11872681868869,184.0874618412357,269.8919188855027,84.35820928593687,61.0277820097473,48.72859516175947,117.36545616837525,159.5588668064873,87.6900148653148,93.61440830554874,cat_cow_pose
129.54709525307203,105.8650830672354,146.32688954697778,142.13688114921328,13.74566780512635,347.8240850753605,197.8821750867988,196.4278212740164,158.10789465252552,150.1695626036475,288.6265478401489,255.71633296550252,cobra_pose
182.7731106459001,177.20508534435976,162.65119194472464,172.95301360148818,347.1565757202036,26.60206576597716,183.05331590354132,184.4820839201425,122.64861156625796,119.06575170969174,94.2648827888287,87.41005745374139,corpse_pose
214.6099760431942,201.17733127912555,181.86329262291736,184.1697968073032,269.8553875204615,91.74694917344712,61.5322616391321,53.77637804128499,120.58640710104196,158.8256287938374,91.4867693810874,90.50116713462856,cat_cow_pose
240.0462766315741,242.8006752047532,201.63921334926744,200.24054444174735,342.0490231687097,13.59372462313202,158.5934878686916,159.5461153718434,210.4471502964546,199.93598526452968,251.95582138623968,291.917924772565,cobra_pose
166.47153460032237,189.6179742013601,126.74598660953,162.46005301712336,49.026205965423145,48.38364087675308,78.02125833916335,167.9730757900816,136.8561736044441,218.05385548352365,2.879395883900584,102.76002118318702,reclining_twist_pose
161.92812945074436,137.29910343324136,178.8845763827416,175.68152134626544,24.10256967123957,347.0944217570337,225.65097645245493,189.5889824295824,118.1446891145886,229.87763982736217,9.63557231622569,178.2190329828775,cobra_pose
166.8772597027825,147.6484196942083,133.36067538892587,166.00100946672694,56.91212537351859,56.80465053713561,67.21145052411126,156.20092235685942,130.55780678614036,216.4170353863368,3.63240337037824,109.418344986405,reclining_twist_pose
202.65154688847937,181.878836215586,186.38224946284325,172.17731472791482,254.76464823662755,103.5558086787672,33.28765562374477,56.7709284951897,155.63565641795822,163.3847371120887,101.6928649011441,75.15564194704794,child_pose
189.84714161276196,181.8240874499144,161.9831704197395,172.2172944092347,345.5989502593682,25.813916630130525,179.1699142825636,184.3319258929894,116.55813442467829,113.41012246937566,92.503922577668,87.60915407429574,corpse_pose
187.20394126185556,179.53065962901755,165.5608554637121,173.44699072283257,344.3496813727023,27.20017980583835,179.5251932123192,186.32757374570696,118.99200022576888,119.4687531488563,90.43538205056775,89.31030368162261,corpse_pose
216.7650058720896,200.3381341437301,200.248590264066,196.36354472169668,273.78313695568585,84.79755412418736,34.05175104250078,45.24298728553323,154.4391740182418,171.22509428008868,99.096126276622,82.29867409945085,cat_cow_pose
122.50682802447427,107.44665848727956,120.5213798277374,121.83825303744034,354.5817090186728,7.388220957184428,182.3839177064141,184.94486853327737,156.13698493898647,153.3907634596653,273.1086456580375,269.6854502891885,cobra_pose
157.0581409504019,133.41341906834984,161.75926503740166,154.70847375323356,118.4972998932544,243.230151262558,309.9746365607812,305.9866398355606,193.197248638826,186.56697881605768,78.44427098696586,100.7286313823777,child_pose
155.43731924485104,190.23143373420797,194.56262530933336,205.57561009456035,52.98692684339259,3.652975808927759,160.87243426408637,170.40661731719408,230.1505972891728,244.7937952204209,47.36458070061474,156.36428724109197,corpse_pose
221.51572452345405,204.57459262414545,265.9153757628358,260.30604518062205,247.96978727163588,109.8671622727941,201.3951401967732,181.52314187872665,181.8979466187568,187.9691167049405,171.135540926112,15.601129421751825,child_pose
207.6452493529966,206.95725791169096,235.6608961033488,230.9606968150073,268.9165635256811,91.28459590885312,35.631831001724386,42.65007237511382,104.5750426978912,113.4804868980908,101.00361262250158,76.0203750357629,child_pose
189.74911207243807,167.64944943897598,181.63298388110368,179.56057292621722,6.754641142954577,6.813453104892695,167.01959749158098,239.0853293417144,355.3779931233205,4.887817598134549,266.3155770690028,211.93652610689688,cobra_pose
197.18500103531895,188.90140489186072,208.5899833563925,191.96793147624808,177.39355552325137,151.0474973431585,8.833773083263187,40.001708631767386,180.27411520489133,158.319384196583,120.21739624587372,60.14996558335913,child_pose
161.87093439612,137.31895163425418,179.0070958418864,175.79967368594075,24.020918226865465,347.00236483750274,224.78542032895407,187.01737537858943,103.07216653680749,222.2302193212824,9.721256085063104,180.0058298814602,cobra_pose
163.5482356530307,174.64093028516243,146.1714605556347,169.0985782024565,60.62430620916161,343.6790950408152,223.2756226416401,195.4409691565677,173.1761369044822,143.8805681991392,76.70113298690022,81.21680860589504,reclining_twist_pose
211.1463189352164,191.68914010234192,218.11505197358343,212.00917084525895,44.62526806625422,12.026997588365084,151.731047596877,170.66928116554143,241.17915168479144,243.11455771747603,43.15561816022614,152.54706055001486,corpse_pose
178.9248695019542,195.05462219113903,198.4023765020333,189.310773396195,256.14486607025253,110.72249556924636,154.9150805021605,102.78417164374328,198.18977095609853,202.6168118570168,56.99976634533423,118.37400874719248,cat_cow_pose
210.41474844036,204.4160353930052,231.692160356639,203.8862254776414,247.0852714933398,112.87069141780891,44.5513984532652,46.58194131189482,115.3745880670702,133.62165332010605,108.2975218801232,75.21701521956237,child_pose
155.2967232477228,190.8846401273473,194.59591043286773,205.5750871821568,52.85271489701088,3.578767952264729,161.1764514756335,170.51910096400107,229.96686938009896,244.80866988264103,48.20764186435338,155.58885591753608,corpse_pose
166.14661763850134,126.42267211730054,172.7304133496276,212.95389196401624,184.280955868349,190.01330240965825,113.58710649184798,300.5153376028273,136.34625886961706,129.71648542815277,289.89937815681344,243.8986103581592,child_pose
203.51533352367,179.3302653651661,207.27183784183367,192.0703872879824,177.1672593541125,147.76341807063451,2.675169856797507,30.30933457020737,166.74767743954854,143.56203248893732,121.92441538583338,60.95939985702744,child_pose
254.0692938813876,214.21047831399423,191.0592457540781,193.39263301522817,322.07675466301635,36.32447415692356,167.20666587075647,168.78960165257772,203.51728339576823,207.86936819946587,266.36505567545123,275.73377349776166,cobra_pose
167.91340283310808,176.17998656728057,138.5576796760211,141.20670021867775,46.85433846771508,42.82414771574536,108.918477077473,169.03219517771498,146.95584476974412,213.82167153245976,3.0106814535903013,108.08709817338502,reclining_twist_pose
182.0593219506409,181.6021334896956,161.58265107694908,173.8584435703499,347.6348311706936,26.44996018472671,178.95582818663567,184.15923443822487,103.74847592243026,98.51780612103812,90.4667311304514,88.50656733309377,corpse_pose
125.0069233154359,110.5487233966449,173.2307916722794,171.70504186615096,69.13622760091852,291.4411525610882,270.8946913284034,281.1490977841669,219.30685449827996,217.12932290747693,349.4205337441628,190.6972352358903,cat_cow_pose
166.52014087352026,148.58347273930758,134.99512033389675,164.8137515746456,58.72220241147603,57.16577316873521,68.19922091404011,158.27801266302572,132.24122494317638,217.65479125141584,3.379737100147585,108.71866825345256,reclining_twist_pose
163.88743577812937,147.03519118489066,151.8072865595461,123.39882853890734,109.50704890315382,245.5077565596966,309.0714503805217,322.5249738034247,226.6359929217801,223.84013782195592,58.53743035092363,122.92889839475228,child_pose
135.10378074620985,158.0461708310965,166.14568220830097,143.97822252421486,38.20019510424335,357.1376849147208,204.41770388371597,176.54954030433933,141.27153869103375,135.74868061668653,27.17475597140187,160.68089719335265,cobra_pose
185.5927893137869,180.0932664134958,165.31880500970487,168.6464628478459,348.91520107781173,28.333821066025067,178.19516243028852,183.5568415572835,114.24224123538946,113.30149870986791,92.7050447555118,86.78111107664789,corpse_pose
111.64566056237544,103.80614457528868,174.57829043978612,174.8503992796618,70.95833751542068,288.2234352931366,273.81586284820526,282.60263586688893,193.93533262694132,213.97444632386689,59.13730235755872,118.89932823322764,cat_cow_pose
226.1373437804029,187.22322375618404,235.2511205049213,237.16288137958884,242.73206885506536,117.74572305888344,210.5447483988513,220.96412671427404,174.57528253136152,185.00179496573952,210.9314397248521,318.80695134317784,child_pose
119.51668604342574,112.29579789887876,172.03479630665026,171.69761397603102,71.17957519054603,287.9073956571539,270.3448801684191,279.4086977991913,212.54025567773837,212.2370308364752,353.7533505030348,186.4640743964912,cat_cow_pose
168.5032039811988,159.2161289838243,132.24789626545885,153.27981235265122,48.425761472150576,49.67919551285362,98.3494994144786,156.67194727922387,164.2139105283317,211.151481986172,2.8297374364905896,112.38166867613158,reclining_twist_pose
204.9179119523303,208.9049074041696,186.27643496069115,189.0601307713389,285.58535886395174,79.69149120857917,65.11426724209039,54.48726900279704,155.22076503241294,181.30286529276367,112.43669918734064,73.89333509770987,cat_cow_pose
122.25026410230252,106.03882052407164,121.27730532476173,122.6106699004391,355.0150272164587,6.604431645767213,181.2535581979751,184.2717250317673,155.84009294719965,152.90643845473232,272.78594565070307,269.55828647990955,cobra_pose
189.3793315691631,168.0366502373894,181.6687742239712,179.43432975321554,6.726710033859913,6.81145405664874,167.1257602166935,247.7859920384978,5.623628821619207,4.333290182735695,266.1970636235859,202.99651955242243,cobra_pose
169.6733180584686,148.0524018381955,140.28592834798528,162.86762694347408,63.24373715149942,57.17190633357215,67.49219454275979,167.48080242146702,127.7216405950085,213.3434011957929,2.04955899772061,106.3795626951903,reclining_twist_pose
125.94525399494982,118.64853146656944,165.6872076425728,169.25108279098723,62.755182277512326,297.5059443303187,263.28433537549216,269.38694660124264,155.09149460175084,161.7189303557845,168.4802995168848,5.95248827580212,cat_cow_pose
67.37552193276983,179.63354570198203,158.63465040501998,14.05762498821606,127.24003927024415,234.30887207306463,187.38748712260855,185.4304227296021,160.35595179021328,165.24086940342875,276.8368385167506,265.207962047445,cobra_pose
